477.929	1049.158
478.530	1000.777
479.132	949.046
479.733	906.948
480.337	855.470
480.938	809.088
481.540	803.504
482.141	769.803
482.742	749.641
483.344	732.122
483.945	725.110
484.546	727.917
485.147	723.000
485.748	720.117
486.351	693.337
486.952	682.597
487.553	661.453
488.154	656.313
488.755	665.882
489.356	676.423
489.957	665.742
490.558	659.121
491.159	663.889
491.759	661.119
492.360	660.312
492.963	658.535
493.563	660.452
494.164	651.229
494.764	644.956
495.365	639.921
495.965	633.551
496.566	637.763
497.166	634.000
497.766	634.000
498.367	635.512
498.967	638.947
499.569	635.514
500.169	636.834
500.769	629.453
501.370	633.278
501.970	620.077
502.570	627.765
503.170	628.929
503.769	633.448
504.369	637.392
504.969	625.064
505.569	622.767
506.171	628.819
506.771	620.707
507.370	615.354
507.970	619.252
508.570	626.533
509.169	625.790
509.769	619.085
510.368	615.555
510.968	615.810
511.567	618.092
512.168	619.675
512.768	620.427
513.367	626.929
513.966	634.364
514.566	626.696
515.165	620.124
515.764	621.849
516.363	630.570
516.962	620.992
517.561	619.076
518.160	630.999
518.761	624.927
519.360	624.000
519.959	627.212
520.558	623.430
521.157	619.112
521.755	615.951
522.354	620.136
522.953	616.379
523.551	614.245
524.150	609.750
524.748	606.409
525.349	610.325
525.948	609.996
526.546	605.918
527.144	608.156
527.743	616.158
528.341	613.759
528.939	613.599
529.538	615.518
530.136	612.514
530.734	609.080
531.332	610.408
531.932	619.991
532.530	615.201
533.128	598.426
533.726	617.217
534.324	609.084
534.922	611.004
535.520	611.241
536.118	615.318
536.715	614.958
537.313	610.801
537.911	615.596
538.511	616.075
539.108	613.000
539.706	613.480
540.303	611.356
540.901	607.599
541.498	613.114
542.096	620.472
542.693	615.528
543.290	619.604
543.888	613.807
544.487	618.581
545.084	606.598
545.681	611.161
546.279	613.333
546.876	620.997
547.473	617.157
548.070	618.844
548.667	617.234
549.264	611.953
549.861	609.396
550.457	610.526
551.056	614.608
551.653	625.545
552.250	614.571
552.847	609.010
553.443	612.685
554.040	613.477
554.637	608.644
555.233	605.331
555.830	609.417
556.426	614.820
557.023	616.704
557.621	613.434
558.217	610.536
558.814	606.205
559.410	606.503
560.006	603.876
560.602	603.765
561.199	611.586
561.795	603.024
562.391	608.790
562.987	602.517
563.583	602.887
564.181	603.846
564.777	603.194
565.373	599.931
565.969	603.370
566.564	608.436
567.160	608.058
567.756	603.350
568.352	596.445
568.947	595.115
569.543	603.348
570.141	603.709
570.736	600.105
571.332	605.630
571.927	605.659
572.522	607.290
573.118	603.975
573.713	595.179
574.309	605.125
574.904	597.184
575.499	605.093
576.094	606.107
576.691	607.926
577.287	603.136
577.882	605.801
578.477	596.157
579.072	611.262
579.667	605.043
580.262	606.874
580.856	607.264
581.451	604.909
582.046	602.026
582.641	602.851
583.238	603.423
583.832	601.386
584.427	597.005
585.022	597.222
585.616	606.879
586.211	611.588
586.805	606.340
587.400	605.493
587.994	601.738
588.588	601.447
589.183	603.368
589.779	604.146
590.373	599.724
590.968	605.871
591.562	603.949
592.156	602.027
592.750	597.276
593.344	599.717
593.938	600.000
594.532	600.000
595.126	596.844
595.720	605.000
596.316	603.747
596.910	603.338
597.503	607.780
598.097	605.862
598.691	598.583
599.285	597.053
599.878	604.692
600.472	611.000
601.065	609.820
601.659	606.228
602.254	601.738
602.848	598.724
603.441	598.713
604.035	602.192
604.628	607.796
605.221	611.294
605.815	606.315
606.408	610.000
607.001	609.994
607.594	603.266
608.187	601.154
608.782	592.159
609.375	599.452
609.968	604.215
610.561	608.056
611.154	611.901
611.747	607.510
612.340	599.821
612.933	600.651
613.525	603.570
614.118	605.061
614.711	608.459
615.305	610.549
615.898	607.947
616.491	609.089
617.083	609.677
617.676	598.469
618.268	603.530
618.860	608.000
619.453	608.886
620.045	611.894
620.637	605.497
621.230	609.517
621.824	601.957
622.416	600.035
623.008	599.059
623.600	605.311
624.192	607.725
624.784	599.763
625.376	605.063
625.968	609.983
626.560	607.465
627.152	601.992
627.746	605.033
628.338	607.410
628.929	609.756
629.521	608.413
630.113	604.053
630.704	604.304
631.296	602.835
631.888	598.000
632.479	598.634
633.071	601.378
633.662	605.237
634.255	605.802
634.847	604.682
635.438	603.120
636.029	603.919
636.621	602.578
637.212	593.020
637.803	598.786
638.394	603.627
638.985	600.454
639.576	604.238
640.167	605.809
640.760	604.460
641.351	597.422
641.942	600.536
642.533	606.918
643.124	609.000
643.715	608.425
644.305	609.609
644.896	605.031
645.487	599.000
646.077	600.259
646.668	602.000
647.261	602.342
647.851	606.028
648.442	613.528
649.032	612.975
649.622	605.256
650.213	601.853
650.803	600.459
651.393	596.902
651.984	609.000
652.574	609.000
653.166	603.284
653.756	608.482
654.346	611.624
654.936	605.313
655.526	600.015
656.116	601.274
656.706	605.596
657.296	609.721
657.886	607.793
658.476	604.193
659.066	600.746
659.657	602.672
660.247	606.000
660.837	602.850
661.426	600.644
662.016	605.605
662.605	606.334
663.195	600.766
663.784	605.766
664.374	606.917
664.963	603.355
665.553	604.861
666.144	603.900
666.733	603.609
667.323	612.736
667.912	601.203
668.501	602.888
669.090	602.095
669.679	600.267
670.268	598.345
670.857	600.373
671.446	607.023
672.035	605.430
672.626	607.375
673.215	603.911
673.804	603.389
674.393	607.792
674.981	604.806
675.570	597.598
676.159	598.533
676.747	602.195
677.336	599.540
677.924	601.593
678.513	606.951
679.103	598.251
679.692	602.423
680.280	604.172
680.869	605.801
681.457	610.716
682.045	608.167
682.634	610.831
683.222	601.189
683.810	594.404
684.398	604.840
684.988	599.949
685.576	602.302
686.164	605.360
686.752	610.486
687.340	604.912
687.928	600.656
688.516	601.268
689.104	604.381
689.692	605.444
690.279	605.000
690.867	601.650
691.457	598.879
692.044	602.010
692.632	604.635
693.220	601.717
693.807	596.425
694.395	595.993
694.982	598.791
695.569	598.682
696.157	602.132
696.744	603.096
697.331	604.057
697.921	604.837
698.508	596.187
699.095	600.702
699.682	603.704
700.269	608.327
700.856	607.346
701.443	611.728
702.030	603.263
702.617	600.710
703.204	599.653
703.791	601.542
704.380	604.193
704.967	609.462
705.554	608.331
706.140	602.080
706.727	602.655
707.314	603.568
707.900	601.099
708.487	604.310
709.073	607.289
709.660	607.749
710.248	605.716
710.835	602.401
711.421	607.774
712.007	600.391
712.594	603.630
713.180	598.091
713.766	601.935
714.353	603.890
714.939	609.436
715.525	608.260
716.111	604.674
716.699	607.963
717.285	600.710
717.871	599.434
718.457	597.963
719.043	600.201
719.629	605.006
720.214	600.814
720.800	599.676
721.386	601.537
721.972	597.307
722.557	598.510
723.145	606.117
723.730	605.317
724.316	600.593
724.901	602.773
725.487	604.342
726.072	602.000
726.658	602.144
727.243	602.050
727.828	594.139
728.414	596.031
728.999	596.992
729.586	598.906
730.171	599.917
730.756	594.730
731.342	599.875
731.927	596.998
732.512	599.056
733.097	602.904
733.682	604.000
734.266	598.799
734.851	599.674
735.436	600.279
736.023	596.327
736.608	599.470
737.192	602.700
737.777	601.685
738.362	604.383
738.946	603.614
739.531	601.308
740.115	603.348
740.700	604.203
741.284	596.553
741.871	603.000
742.455	603.350
743.039	605.839
743.624	604.042
744.208	604.988
744.792	601.131
745.376	600.072
745.961	599.111
746.545	600.707
747.129	604.259
747.713	606.552
748.299	608.479
748.883	604.090
749.467	603.325
750.050	602.123
750.634	602.764
751.218	602.902
751.802	602.512
752.386	605.372
752.969	607.564
753.553	603.419
754.137	599.805
754.722	604.610
755.306	606.864
755.889	603.257
756.473	601.837
757.056	605.346
757.639	607.536
758.223	610.714
758.806	607.584
759.389	600.897
759.973	596.092
760.556	597.892
761.141	607.978
761.724	602.903
762.307	605.330
762.890	606.000
763.473	598.428
764.056	599.595
764.639	602.360
765.222	599.140
765.805	597.606
766.388	598.000
766.972	603.842
767.555	604.571
768.138	600.909
768.721	601.582
769.303	601.380
769.886	601.657
770.468	599.784
771.051	599.927
771.633	608.000
772.216	608.574
772.798	609.605
773.383	601.768
773.965	600.232
774.547	602.958
775.130	602.003
775.712	602.967
776.294	602.072
776.876	602.892
777.458	601.293
778.040	596.927
778.622	602.226
779.204	598.080
779.788	603.738
780.370	601.011
780.952	601.772
781.534	604.000
782.116	606.215
782.697	605.935
783.279	601.135
783.861	596.680
784.442	599.835
785.024	605.904
785.606	604.657
786.189	605.419
786.771	603.746
787.352	603.647
787.934	605.283
788.515	602.000
789.096	602.523
789.678	607.132
790.259	608.819
790.840	603.053
791.421	604.905
792.003	599.502
792.586	599.878
793.167	604.208
793.748	603.394
794.329	598.399
794.910	599.914
795.491	604.460
796.072	610.578
796.653	608.680
797.233	603.682
797.814	599.831
798.397	598.000
798.978	603.143
799.558	606.418
800.139	606.535
800.720	610.932
801.300	606.774
801.881	600.594
802.461	597.486
803.042	600.654
803.622	607.337
804.202	609.925
804.785	614.877
805.365	604.289
805.945	609.132
806.525	614.898
807.106	609.317
807.686	604.458
808.266	613.597
808.846	620.004
809.426	614.619
810.006	607.684
810.586	608.891
811.168	612.055
811.748	608.464
812.328	607.221
812.908	615.452
813.487	622.612
814.067	625.500
814.647	621.911
815.226	621.532
815.806	625.509
816.386	619.298
816.965	618.000
817.547	617.724
818.126	619.383
818.706	624.570
819.285	616.330
819.864	621.595
820.444	613.008
821.023	623.053
821.602	624.017
822.181	624.981
822.761	618.402
823.342	622.533
823.921	610.848
824.500	611.495
825.079	613.587
825.658	619.299
826.237	613.067
826.816	617.515
827.395	619.061
827.974	621.652
828.552	615.426
829.131	607.392
829.712	610.984
830.291	611.390
830.869	608.543
831.448	611.614
832.026	613.103
832.605	618.882
833.184	621.897
833.762	616.601
834.340	610.017
834.919	614.165
835.497	613.711
836.077	605.271
836.656	608.600
837.234	618.906
837.812	614.101
838.390	613.056
838.969	614.816
839.547	615.870
840.125	624.334
840.703	610.047
841.281	614.354
841.859	614.831
842.439	616.748
843.016	615.403
843.594	620.735
844.172	623.851
844.750	619.775
845.328	617.000
845.905	618.393
846.483	615.304
847.061	614.085
847.638	623.063
848.216	620.254
848.795	613.929
849.373	624.000
849.950	625.441
850.527	627.259
851.105	611.014
851.682	624.393
852.259	627.940
852.837	626.691
853.414	614.156
853.991	613.051
854.570	619.392
855.147	631.406
855.724	618.739
856.301	624.026
856.878	622.166
857.455	626.101
858.032	623.156
858.609	624.281
859.186	626.621
859.763	628.166
860.339	622.997
860.918	623.610
861.495	627.582
862.071	623.824
862.648	625.793
863.225	634.455
863.801	636.020
864.378	631.401
864.954	628.037
865.531	637.652
866.107	637.828
866.683	627.572
867.262	625.747
867.838	632.142
868.414	634.096
868.990	636.989
869.566	646.604
870.143	640.527
870.719	632.912
871.295	620.952
871.871	619.814
872.447	624.670
873.023	630.455
873.601	636.227
874.176	645.346
874.752	636.992
875.328	627.019
875.904	628.352
876.480	627.350
877.055	630.314
877.631	631.151
878.206	629.779
878.782	638.375
879.360	631.873
879.935	617.696
880.511	614.857
881.086	609.694
881.661	609.877
882.237	603.359
882.812	616.000
883.387	615.402
883.963	609.234
884.538	613.912
885.113	606.198
885.690	606.000
886.265	605.096
886.840	611.943
887.415	608.853
887.990	607.207
888.565	605.485
889.140	606.443
889.715	607.686
890.290	605.408
890.865	605.222
891.439	604.274
892.016	600.842
892.591	604.541
893.165	610.468
893.740	610.138
894.314	609.786
894.889	611.715
895.464	610.748
896.038	607.430
896.612	610.500
897.187	609.000
897.761	608.123
898.337	603.860
898.912	603.623
899.486	608.796
900.060	606.065
900.634	607.993
901.208	612.788
901.783	614.843
902.357	609.684
902.931	614.951
903.505	607.041
904.079	608.893
904.654	615.943
905.228	608.807
905.802	604.331
906.376	604.000
906.950	608.773
907.523	608.074
908.097	609.726
908.671	608.618
909.244	604.814
909.818	605.747
910.394	607.046
910.967	609.942
911.541	607.843
912.114	612.814
912.687	610.757
913.261	598.600
913.834	604.507
914.407	601.358
914.981	597.834
915.554	606.228
916.127	609.916
916.702	606.071
917.275	604.107
917.848	604.911
918.421	603.250
918.994	603.000
919.567	607.820
920.140	606.697
920.713	608.195
921.286	609.696
921.859	604.058
922.431	601.625
923.006	603.766
923.579	605.553
924.152	610.124
924.724	614.000
925.297	612.230
925.869	611.627
926.442	615.484
927.014	611.633
927.587	599.599
928.159	603.899
928.731	612.228
929.306	613.000
929.878	612.687
930.450	611.603
931.023	615.576
931.595	610.755
932.167	606.066
932.739	610.888
933.311	608.175
933.883	612.530
934.455	606.909
935.029	611.841
935.601	613.799
936.173	607.897
936.745	604.546
937.317	606.074
937.888	606.344
938.460	607.240
939.032	611.505
939.603	614.000
940.175	612.975
940.747	608.185
941.320	602.677
941.892	601.405
942.463	603.109
943.035	602.330
943.606	601.471
944.177	610.951
944.749	606.414
945.320	600.428
945.891	598.155
946.463	600.312
947.034	609.165
947.607	600.048
948.178	601.804
948.749	602.547
949.320	605.443
949.891	604.476
950.462	602.279
951.033	601.666
951.604	600.222
952.175	599.444
952.746	599.357
953.316	604.514
953.889	606.732
954.460	605.391
955.031	605.457
955.601	604.370
956.172	603.953
956.742	600.622
957.313	598.482
957.883	599.701
958.454	603.581
959.024	601.757
959.595	600.930
960.167	600.859
960.737	600.161
961.308	602.616
961.878	599.954
962.448	603.171
963.018	604.529
963.588	598.790
964.159	595.866
964.729	600.057
965.299	603.285
965.871	599.781
966.441	604.659
967.010	600.953
967.580	601.327
968.150	602.427
968.720	602.055
969.290	604.494
969.859	602.858
970.429	601.579
970.999	600.987
971.568	600.478
972.140	598.130
972.710	599.085
973.279	601.715
973.849	602.322
974.418	601.358
974.987	602.765
975.557	601.539
976.126	599.470
976.695	602.160
977.265	604.828
977.834	600.295
978.405	599.842
978.974	601.818
979.543	604.025
980.112	603.605
980.681	603.922
981.250	602.735
981.819	605.340
982.388	600.346
982.957	601.004
983.526	603.087
984.095	599.703
984.666	601.456
985.234	603.456
985.803	598.606
986.372	600.285
986.940	598.012
987.509	601.874
988.078	598.360
988.646	599.575
989.215	601.303
989.783	604.274
990.353	605.386
990.922	603.583
991.490	602.045
992.059	600.478
992.627	598.058
993.195	596.289
993.763	597.363
994.331	598.146
994.900	603.135
995.468	600.791
996.036	601.933
996.606	598.265
997.174	600.208
997.742	597.099
998.310	598.652
998.877	604.598
999.445	602.269
